Producto,Mercado,Week_Start_Date,Latitude,Longitude,Precio_Unidad
Papa,Femacal de La Calera,2023-05-15,-32.785622816862606,-71.1884954316865,446.4
Papa,Femacal de La Calera,2023-05-22,-32.785622816862606,-71.1884954316865,444.8
Papa,Femacal de La Calera,2023-05-29,-32.785622816862606,-71.1884954316865,444.01599999999996
Papa,Femacal de La Calera,2023-06-05,-32.785622816862606,-71.1884954316865,446.76666666666665
Papa,Femacal de La Calera,2023-06-12,-32.785622816862606,-71.1884954316865,524.4971428571429
Papa,Femacal de La Calera,2023-06-19,-32.785622816862606,-71.1884954316865,495.12000000000006
Papa,Femacal de La Calera,2023-06-26,-32.785622816862606,-71.1884954316865,662.52
Papa,Femacal de La Calera,2023-07-03,-32.785622816862606,-71.1884954316865,709.816
Papa,Femacal de La Calera,2023-07-10,-32.785622816862606,-71.1884954316865,701.4545454545455
Papa,Feria Lagunitas de Puerto Montt,2018-09-24,-41.45586641267823,-73.00103064483459,474.28558400000003
Papa,Feria Lagunitas de Puerto Montt,2018-10-01,-41.45586641267823,-73.00103064483459,555.1665350000001
Papa,Feria Lagunitas de Puerto Montt,2018-10-08,-41.45586641267823,-73.00103064483459,563.4287287999999
Papa,Feria Lagunitas de Puerto Montt,2018-10-15,-41.45586641267823,-73.00103064483459,560.000196
Papa,Feria Lagunitas de Puerto Montt,2018-11-05,-41.45586641267823,-73.00103064483459,879.9999226666667
Papa,Feria Lagunitas de Puerto Montt,2018-11-12,-41.45586641267823,-73.00103064483459,779.9998989999999
Papa,Feria Lagunitas de Puerto Montt,2018-11-19,-41.45586641267823,-73.00103064483459,626.6666933333333
Papa,Feria Lagunitas de Puerto Montt,2018-11-26,-41.45586641267823,-73.00103064483459,426.6665666666666
Papa,Feria Lagunitas de Puerto Montt,2018-12-03,-41.45586641267823,-73.00103064483459,406.6666333333333
Papa,Feria Lagunitas de Puerto Montt,2018-12-10,-41.45586641267823,-73.00103064483459,355.000205
Papa,Feria Lagunitas de Puerto Montt,2018-12-24,-41.45586641267823,-73.00103064483459,359.99999
Papa,Feria Lagunitas de Puerto Montt,2019-01-07,-41.45586641267823,-73.00103064483459,300.0
Papa,Feria Lagunitas de Puerto Montt,2019-01-14,-41.45586641267823,-73.00103064483459,283.3333333333333
Papa,Feria Lagunitas de Puerto Montt,2019-01-21,-41.45586641267823,-73.00103064483459,278.0
Papa,Feria Lagunitas de Puerto Montt,2019-01-28,-41.45586641267823,-73.00103064483459,264.0
Papa,Feria Lagunitas de Puerto Montt,2019-02-04,-41.45586641267823,-73.00103064483459,254.288
Papa,Feria Lagunitas de Puerto Montt,2019-02-11,-41.45586641267823,-73.00103064483459,235.0
Papa,Feria Lagunitas de Puerto Montt,2019-03-04,-41.45586641267823,-73.00103064483459,229.712
Papa,Feria Lagunitas de Puerto Montt,2019-03-11,-41.45586641267823,-73.00103064483459,235.57600000000002
Papa,Feria Lagunitas de Puerto Montt,2019-03-18,-41.45586641267823,-73.00103064483459,245.0
Papa,Feria Lagunitas de Puerto Montt,2019-03-25,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2019-04-01,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2019-04-08,-41.45586641267823,-73.00103064483459,240.000152
Papa,Feria Lagunitas de Puerto Montt,2019-04-15,-41.45586641267823,-73.00103064483459,240.00015199999999
Papa,Feria Lagunitas de Puerto Montt,2019-04-22,-41.45586641267823,-73.00103064483459,240.000152
Papa,Feria Lagunitas de Puerto Montt,2019-04-29,-41.45586641267823,-73.00103064483459,240.000152
Papa,Feria Lagunitas de Puerto Montt,2019-05-27,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2019-07-22,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2019-07-29,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2019-08-05,-41.45586641267823,-73.00103064483459,278.0
Papa,Feria Lagunitas de Puerto Montt,2019-08-12,-41.45586641267823,-73.00103064483459,275.0
Papa,Feria Lagunitas de Puerto Montt,2019-08-26,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2019-11-25,-41.45586641267823,-73.00103064483459,356.0
Papa,Feria Lagunitas de Puerto Montt,2020-01-06,-41.45586641267823,-73.00103064483459,290.0
Papa,Feria Lagunitas de Puerto Montt,2020-01-20,-41.45586641267823,-73.00103064483459,286.6666666666667
Papa,Feria Lagunitas de Puerto Montt,2020-02-03,-41.45586641267823,-73.00103064483459,271.9066666666667
Papa,Feria Lagunitas de Puerto Montt,2020-02-10,-41.45586641267823,-73.00103064483459,270.0
Papa,Feria Lagunitas de Puerto Montt,2020-02-17,-41.45586641267823,-73.00103064483459,268.77714285714285
Papa,Feria Lagunitas de Puerto Montt,2020-03-02,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-03-09,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-03-16,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-03-23,-41.45586641267823,-73.00103064483459,315.0
Papa,Feria Lagunitas de Puerto Montt,2020-03-30,-41.45586641267823,-73.00103064483459,297.9777777777778
Papa,Feria Lagunitas de Puerto Montt,2020-04-06,-41.45586641267823,-73.00103064483459,269.88666666666666
Papa,Feria Lagunitas de Puerto Montt,2020-04-13,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2020-04-20,-41.45586641267823,-73.00103064483459,262.22222222222223
Papa,Feria Lagunitas de Puerto Montt,2020-04-27,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2020-05-04,-41.45586641267823,-73.00103064483459,250.4466666666667
Papa,Feria Lagunitas de Puerto Montt,2020-05-11,-41.45586641267823,-73.00103064483459,242.0
Papa,Feria Lagunitas de Puerto Montt,2020-05-18,-41.45586641267823,-73.00103064483459,225.0
Papa,Feria Lagunitas de Puerto Montt,2020-05-25,-41.45586641267823,-73.00103064483459,204.1885714285714
Papa,Feria Lagunitas de Puerto Montt,2020-06-01,-41.45586641267823,-73.00103064483459,202.85714285714286
Papa,Feria Lagunitas de Puerto Montt,2020-06-15,-41.45586641267823,-73.00103064483459,205.71428571428572
Papa,Feria Lagunitas de Puerto Montt,2020-06-22,-41.45586641267823,-73.00103064483459,211.78
Papa,Feria Lagunitas de Puerto Montt,2020-06-29,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-07-06,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-07-13,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-07-20,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-07-27,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-08-03,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-08-10,-41.45586641267823,-73.00103064483459,242.95428571428573
Papa,Feria Lagunitas de Puerto Montt,2020-08-17,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-08-24,-41.45586641267823,-73.00103064483459,240.0
Papa,Feria Lagunitas de Puerto Montt,2020-08-31,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2020-09-07,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2020-09-14,-41.45586641267823,-73.00103064483459,265.0
Papa,Feria Lagunitas de Puerto Montt,2020-09-28,-41.45586641267823,-73.00103064483459,248.0
Papa,Feria Lagunitas de Puerto Montt,2020-10-05,-41.45586641267823,-73.00103064483459,275.736
Papa,Feria Lagunitas de Puerto Montt,2020-11-30,-41.45586641267823,-73.00103064483459,569.33
Papa,Feria Lagunitas de Puerto Montt,2020-12-07,-41.45586641267823,-73.00103064483459,535.0
Papa,Feria Lagunitas de Puerto Montt,2020-12-14,-41.45586641267823,-73.00103064483459,528.0
Papa,Feria Lagunitas de Puerto Montt,2020-12-21,-41.45586641267823,-73.00103064483459,505.0
Papa,Feria Lagunitas de Puerto Montt,2020-12-28,-41.45586641267823,-73.00103064483459,560.0
Papa,Feria Lagunitas de Puerto Montt,2021-01-04,-41.45586641267823,-73.00103064483459,511.73600000000005
Papa,Feria Lagunitas de Puerto Montt,2021-01-11,-41.45586641267823,-73.00103064483459,476.0
Papa,Feria Lagunitas de Puerto Montt,2021-01-18,-41.45586641267823,-73.00103064483459,428.0
Papa,Feria Lagunitas de Puerto Montt,2021-01-25,-41.45586641267823,-73.00103064483459,360.0
Papa,Feria Lagunitas de Puerto Montt,2021-02-01,-41.45586641267823,-73.00103064483459,348.0
Papa,Feria Lagunitas de Puerto Montt,2021-02-15,-41.45586641267823,-73.00103064483459,275.06399999999996
Papa,Feria Lagunitas de Puerto Montt,2021-03-08,-41.45586641267823,-73.00103064483459,269.90285714285716
Papa,Feria Lagunitas de Puerto Montt,2021-03-15,-41.45586641267823,-73.00103064483459,271.42857142857144
Papa,Feria Lagunitas de Puerto Montt,2021-03-22,-41.45586641267823,-73.00103064483459,267.464
Papa,Feria Lagunitas de Puerto Montt,2021-03-29,-41.45586641267823,-73.00103064483459,257.5
Papa,Feria Lagunitas de Puerto Montt,2021-04-05,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2021-04-12,-41.45586641267823,-73.00103064483459,252.0
Papa,Feria Lagunitas de Puerto Montt,2021-04-19,-41.45586641267823,-73.00103064483459,252.13600000000002
Papa,Feria Lagunitas de Puerto Montt,2021-04-26,-41.45586641267823,-73.00103064483459,251.86399999999998
Papa,Feria Lagunitas de Puerto Montt,2021-05-31,-41.45586641267823,-73.00103064483459,260.0
Papa,Feria Lagunitas de Puerto Montt,2021-06-07,-41.45586641267823,-73.00103064483459,275.0
Papa,Feria Lagunitas de Puerto Montt,2021-06-14,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-06-21,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-06-28,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-07-05,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-07-12,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-07-19,-41.45586641267823,-73.00103064483459,285.0
Papa,Feria Lagunitas de Puerto Montt,2021-07-26,-41.45586641267823,-73.00103064483459,293.864
Papa,Feria Lagunitas de Puerto Montt,2021-08-02,-41.45586641267823,-73.00103064483459,292.5
Papa,Feria Lagunitas de Puerto Montt,2021-08-09,-41.45586641267823,-73.00103064483459,287.33
Papa,Feria Lagunitas de Puerto Montt,2021-08-16,-41.45586641267823,-73.00103064483459,287.464
Papa,Feria Lagunitas de Puerto Montt,2021-08-23,-41.45586641267823,-73.00103064483459,280.0
Papa,Feria Lagunitas de Puerto Montt,2021-08-30,-41.45586641267823,-73.00103064483459,290.0
Papa,Feria Lagunitas de Puerto Montt,2021-09-06,-41.45586641267823,-73.00103064483459,289.83
Papa,Feria Lagunitas de Puerto Montt,2021-09-13,-41.45586641267823,-73.00103064483459,288.0
Papa,Feria Lagunitas de Puerto Montt,2021-09-20,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2021-09-27,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2021-10-04,-41.45586641267823,-73.00103064483459,360.0
Papa,Feria Lagunitas de Puerto Montt,2021-10-11,-41.45586641267823,-73.00103064483459,360.0
Papa,Feria Lagunitas de Puerto Montt,2021-10-18,-41.45586641267823,-73.00103064483459,360.0
Papa,Feria Lagunitas de Puerto Montt,2021-11-08,-41.45586641267823,-73.00103064483459,640.0
Papa,Feria Lagunitas de Puerto Montt,2021-12-13,-41.45586641267823,-73.00103064483459,413.3333333333333
Papa,Feria Lagunitas de Puerto Montt,2022-03-07,-41.45586641267823,-73.00103064483459,294.6666666666667
Papa,Feria Lagunitas de Puerto Montt,2022-03-14,-41.45586641267823,-73.00103064483459,301.6
Papa,Feria Lagunitas de Puerto Montt,2022-03-21,-41.45586641267823,-73.00103064483459,299.464
Papa,Feria Lagunitas de Puerto Montt,2022-03-28,-41.45586641267823,-73.00103064483459,304.0
Papa,Feria Lagunitas de Puerto Montt,2022-04-04,-41.45586641267823,-73.00103064483459,322.0
Papa,Feria Lagunitas de Puerto Montt,2022-04-11,-41.45586641267823,-73.00103064483459,315.5
Papa,Feria Lagunitas de Puerto Montt,2022-04-18,-41.45586641267823,-73.00103064483459,310.0
Papa,Feria Lagunitas de Puerto Montt,2022-04-25,-41.45586641267823,-73.00103064483459,310.0
Papa,Feria Lagunitas de Puerto Montt,2022-06-06,-41.45586641267823,-73.00103064483459,289.06399999999996
Papa,Feria Lagunitas de Puerto Montt,2022-06-13,-41.45586641267823,-73.00103064483459,291.06399999999996
Papa,Feria Lagunitas de Puerto Montt,2022-06-20,-41.45586641267823,-73.00103064483459,298.67
Papa,Feria Lagunitas de Puerto Montt,2022-06-27,-41.45586641267823,-73.00103064483459,299.67
Papa,Feria Lagunitas de Puerto Montt,2022-07-04,-41.45586641267823,-73.00103064483459,298.93600000000004
Papa,Feria Lagunitas de Puerto Montt,2022-07-11,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-07-18,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-07-25,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-08-01,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-08-08,-41.45586641267823,-73.00103064483459,326.0
Papa,Feria Lagunitas de Puerto Montt,2022-08-15,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-08-22,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-08-29,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-09-05,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-09-12,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-09-19,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-09-26,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-10-03,-41.45586641267823,-73.00103064483459,316.0
Papa,Feria Lagunitas de Puerto Montt,2022-10-10,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-10-17,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-10-24,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-10-31,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-11-07,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-11-14,-41.45586641267823,-73.00103064483459,320.0
Papa,Feria Lagunitas de Puerto Montt,2022-11-28,-41.45586641267823,-73.00103064483459,720.0
Papa,Feria Lagunitas de Puerto Montt,2022-12-05,-41.45586641267823,-73.00103064483459,720.0
Papa,Feria Lagunitas de Puerto Montt,2022-12-12,-41.45586641267823,-73.00103064483459,692.0
Papa,Feria Lagunitas de Puerto Montt,2022-12-19,-41.45586641267823,-73.00103064483459,636.0
Papa,Feria Lagunitas de Puerto Montt,2023-02-27,-41.45586641267823,-73.00103064483459,510.0
Papa,Feria Lagunitas de Puerto Montt,2023-03-06,-41.45586641267823,-73.00103064483459,501.33
Papa,Feria Lagunitas de Puerto Montt,2023-03-13,-41.45586641267823,-73.00103064483459,496.264
Papa,Feria Lagunitas de Puerto Montt,2023-03-20,-41.45586641267823,-73.00103064483459,480.0
Papa,Feria Lagunitas de Puerto Montt,2023-03-27,-41.45586641267823,-73.00103064483459,480.0
Papa,Feria Lagunitas de Puerto Montt,2023-04-03,-41.45586641267823,-73.00103064483459,465.0
Papa,Feria Lagunitas de Puerto Montt,2023-04-10,-41.45586641267823,-73.00103064483459,468.0
Papa,Feria Lagunitas de Puerto Montt,2023-04-17,-41.45586641267823,-73.00103064483459,460.264
Papa,Feria Lagunitas de Puerto Montt,2023-04-24,-41.45586641267823,-73.00103064483459,472.0
Papa,Feria Lagunitas de Puerto Montt,2023-06-26,-41.45586641267823,-73.00103064483459,629.3399999999999
Papa,Feria Lagunitas de Puerto Montt,2023-07-03,-41.45586641267823,-73.00103064483459,711.736
Papa,Feria Lagunitas de Puerto Montt,2023-07-10,-41.45586641267823,-73.00103064483459,711.464
Papa,Macroferia Regional de Talca,2018-10-22,-35.42081315536697,-71.63558080884442,573.333432
Papa,Macroferia Regional de Talca,2018-11-05,-35.42081315536697,-71.63558080884442,473.8460999999999
Papa,Macroferia Regional de Talca,2018-11-12,-35.42081315536697,-71.63558080884442,340.41568399999994
Papa,Macroferia Regional de Talca,2018-11-19,-35.42081315536697,-71.63558080884442,256.2498995
Papa,Macroferia Regional de Talca,2018-11-26,-35.42081315536697,-71.63558080884442,189.999922
Papa,Macroferia Regional de Talca,2018-12-03,-35.42081315536697,-71.63558080884442,159.999784
Papa,Macroferia Regional de Talca,2018-12-10,-35.42081315536697,-71.63558080884442,140.000168
Papa,Macroferia Regional de Talca,2018-12-24,-35.42081315536697,-71.63558080884442,99.999984
Papa,Macroferia Regional de Talca,2019-01-21,-35.42081315536697,-71.63558080884442,138.88888888888889
Papa,Macroferia Regional de Talca,2019-01-28,-35.42081315536697,-71.63558080884442,162.5
Papa,Macroferia Regional de Talca,2019-02-04,-35.42081315536697,-71.63558080884442,211.11111111111111
Papa,Macroferia Regional de Talca,2019-02-11,-35.42081315536697,-71.63558080884442,196.0
Papa,Macroferia Regional de Talca,2019-03-04,-35.42081315536697,-71.63558080884442,217.85714285714286
Papa,Macroferia Regional de Talca,2019-03-11,-35.42081315536697,-71.63558080884442,216.0
Papa,Macroferia Regional de Talca,2019-03-18,-35.42081315536697,-71.63558080884442,194.0
Papa,Macroferia Regional de Talca,2019-03-25,-35.42081315536697,-71.63558080884442,198.0
Papa,Macroferia Regional de Talca,2019-04-01,-35.42081315536697,-71.63558080884442,186.66666666666666
Papa,Macroferia Regional de Talca,2019-04-08,-35.42081315536697,-71.63558080884442,185.9999512
Papa,Macroferia Regional de Talca,2019-04-15,-35.42081315536697,-71.63558080884442,189.999922
Papa,Macroferia Regional de Talca,2019-04-22,-35.42081315536697,-71.63558080884442,215.71429200000003
Papa,Macroferia Regional de Talca,2019-04-29,-35.42081315536697,-71.63558080884442,243.33342133333335
Papa,Macroferia Regional de Talca,2019-05-06,-35.42081315536697,-71.63558080884442,240.00015199999999
Papa,Macroferia Regional de Talca,2019-05-13,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2019-05-20,-35.42081315536697,-71.63558080884442,245.0
Papa,Macroferia Regional de Talca,2019-06-03,-35.42081315536697,-71.63558080884442,235.0
Papa,Macroferia Regional de Talca,2019-06-10,-35.42081315536697,-71.63558080884442,160.0
Papa,Macroferia Regional de Talca,2019-06-17,-35.42081315536697,-71.63558080884442,216.66666666666666
Papa,Macroferia Regional de Talca,2019-06-24,-35.42081315536697,-71.63558080884442,225.0
Papa,Macroferia Regional de Talca,2019-08-19,-35.42081315536697,-71.63558080884442,233.33333333333334
Papa,Macroferia Regional de Talca,2019-09-02,-35.42081315536697,-71.63558080884442,233.33333333333334
Papa,Macroferia Regional de Talca,2019-09-09,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2019-09-16,-35.42081315536697,-71.63558080884442,220.0
Papa,Macroferia Regional de Talca,2019-09-23,-35.42081315536697,-71.63558080884442,226.66666666666666
Papa,Macroferia Regional de Talca,2019-09-30,-35.42081315536697,-71.63558080884442,237.5
Papa,Macroferia Regional de Talca,2019-10-07,-35.42081315536697,-71.63558080884442,293.3333333333333
Papa,Macroferia Regional de Talca,2019-10-14,-35.42081315536697,-71.63558080884442,295.0
Papa,Macroferia Regional de Talca,2019-10-21,-35.42081315536697,-71.63558080884442,290.0
Papa,Macroferia Regional de Talca,2019-10-28,-35.42081315536697,-71.63558080884442,300.0
Papa,Macroferia Regional de Talca,2019-11-04,-35.42081315536697,-71.63558080884442,300.0
Papa,Macroferia Regional de Talca,2019-11-25,-35.42081315536697,-71.63558080884442,191.6
Papa,Macroferia Regional de Talca,2020-01-06,-35.42081315536697,-71.63558080884442,226.0
Papa,Macroferia Regional de Talca,2020-01-20,-35.42081315536697,-71.63558080884442,215.0
Papa,Macroferia Regional de Talca,2020-02-03,-35.42081315536697,-71.63558080884442,212.0
Papa,Macroferia Regional de Talca,2020-02-10,-35.42081315536697,-71.63558080884442,226.66666666666666
Papa,Macroferia Regional de Talca,2020-02-17,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2020-02-24,-35.42081315536697,-71.63558080884442,216.66666666666666
Papa,Macroferia Regional de Talca,2020-03-02,-35.42081315536697,-71.63558080884442,220.0
Papa,Macroferia Regional de Talca,2020-03-09,-35.42081315536697,-71.63558080884442,210.0
Papa,Macroferia Regional de Talca,2020-03-16,-35.42081315536697,-71.63558080884442,268.0
Papa,Macroferia Regional de Talca,2020-03-23,-35.42081315536697,-71.63558080884442,316.6666666666667
Papa,Macroferia Regional de Talca,2020-03-30,-35.42081315536697,-71.63558080884442,293.0
Papa,Macroferia Regional de Talca,2020-04-06,-35.42081315536697,-71.63558080884442,255.0
Papa,Macroferia Regional de Talca,2020-04-13,-35.42081315536697,-71.63558080884442,233.33333333333334
Papa,Macroferia Regional de Talca,2020-04-20,-35.42081315536697,-71.63558080884442,225.0
Papa,Macroferia Regional de Talca,2020-04-27,-35.42081315536697,-71.63558080884442,217.5
Papa,Macroferia Regional de Talca,2020-05-04,-35.42081315536697,-71.63558080884442,208.0
Papa,Macroferia Regional de Talca,2020-05-11,-35.42081315536697,-71.63558080884442,220.0
Papa,Macroferia Regional de Talca,2020-05-18,-35.42081315536697,-71.63558080884442,230.0
Papa,Macroferia Regional de Talca,2020-05-25,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2020-06-01,-35.42081315536697,-71.63558080884442,230.0
Papa,Macroferia Regional de Talca,2020-06-15,-35.42081315536697,-71.63558080884442,244.0
Papa,Macroferia Regional de Talca,2020-06-22,-35.42081315536697,-71.63558080884442,250.0
Papa,Macroferia Regional de Talca,2020-06-29,-35.42081315536697,-71.63558080884442,266.6666666666667
Papa,Macroferia Regional de Talca,2020-07-06,-35.42081315536697,-71.63558080884442,250.0
Papa,Macroferia Regional de Talca,2020-07-13,-35.42081315536697,-71.63558080884442,260.0
Papa,Macroferia Regional de Talca,2020-07-20,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2020-07-27,-35.42081315536697,-71.63558080884442,250.0
Papa,Macroferia Regional de Talca,2020-08-03,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2020-08-24,-35.42081315536697,-71.63558080884442,280.0
Papa,Macroferia Regional de Talca,2020-09-07,-35.42081315536697,-71.63558080884442,280.0
Papa,Macroferia Regional de Talca,2020-09-21,-35.42081315536697,-71.63558080884442,260.0
Papa,Macroferia Regional de Talca,2020-10-12,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2020-10-26,-35.42081315536697,-71.63558080884442,297.5
Papa,Macroferia Regional de Talca,2020-11-02,-35.42081315536697,-71.63558080884442,298.4
Papa,Macroferia Regional de Talca,2020-11-09,-35.42081315536697,-71.63558080884442,388.57142857142856
Papa,Macroferia Regional de Talca,2020-11-16,-35.42081315536697,-71.63558080884442,357.5
Papa,Macroferia Regional de Talca,2020-11-23,-35.42081315536697,-71.63558080884442,367.64
Papa,Macroferia Regional de Talca,2020-11-30,-35.42081315536697,-71.63558080884442,348.0
Papa,Macroferia Regional de Talca,2020-12-07,-35.42081315536697,-71.63558080884442,344.168
Papa,Macroferia Regional de Talca,2020-12-14,-35.42081315536697,-71.63558080884442,376.0
Papa,Macroferia Regional de Talca,2020-12-21,-35.42081315536697,-71.63558080884442,470.0
Papa,Macroferia Regional de Talca,2020-12-28,-35.42081315536697,-71.63558080884442,453.3333333333333
Papa,Macroferia Regional de Talca,2021-01-04,-35.42081315536697,-71.63558080884442,382.5
Papa,Macroferia Regional de Talca,2021-01-11,-35.42081315536697,-71.63558080884442,360.0
Papa,Macroferia Regional de Talca,2021-01-18,-35.42081315536697,-71.63558080884442,335.0133333333333
Papa,Macroferia Regional de Talca,2021-01-25,-35.42081315536697,-71.63558080884442,266.6666666666667
Papa,Macroferia Regional de Talca,2021-02-01,-35.42081315536697,-71.63558080884442,240.88888888888889
Papa,Macroferia Regional de Talca,2021-02-15,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-02-22,-35.42081315536697,-71.63558080884442,228.0
Papa,Macroferia Regional de Talca,2021-03-01,-35.42081315536697,-71.63558080884442,238.664
Papa,Macroferia Regional de Talca,2021-03-08,-35.42081315536697,-71.63558080884442,248.0
Papa,Macroferia Regional de Talca,2021-03-15,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-03-22,-35.42081315536697,-71.63558080884442,245.0
Papa,Macroferia Regional de Talca,2021-03-29,-35.42081315536697,-71.63558080884442,237.5
Papa,Macroferia Regional de Talca,2021-04-05,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-04-12,-35.42081315536697,-71.63558080884442,236.0
Papa,Macroferia Regional de Talca,2021-04-19,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-04-26,-35.42081315536697,-71.63558080884442,236.0
Papa,Macroferia Regional de Talca,2021-05-03,-35.42081315536697,-71.63558080884442,225.0
Papa,Macroferia Regional de Talca,2021-05-10,-35.42081315536697,-71.63558080884442,232.0
Papa,Macroferia Regional de Talca,2021-05-17,-35.42081315536697,-71.63558080884442,225.0
Papa,Macroferia Regional de Talca,2021-05-24,-35.42081315536697,-71.63558080884442,230.0
Papa,Macroferia Regional de Talca,2021-07-19,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-07-26,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-08-02,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-08-09,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-08-16,-35.42081315536697,-71.63558080884442,240.0
Papa,Macroferia Regional de Talca,2021-08-23,-35.42081315536697,-71.63558080884442,290.0
Papa,Macroferia Regional de Talca,2021-08-30,-35.42081315536697,-71.63558080884442,285.0
Papa,Macroferia Regional de Talca,2021-09-06,-35.42081315536697,-71.63558080884442,333.3333333333333
Papa,Macroferia Regional de Talca,2021-09-13,-35.42081315536697,-71.63558080884442,320.0
Papa,Macroferia Regional de Talca,2021-09-20,-35.42081315536697,-71.63558080884442,315.0
Papa,Macroferia Regional de Talca,2021-09-27,-35.42081315536697,-71.63558080884442,360.0
Papa,Macroferia Regional de Talca,2021-10-04,-35.42081315536697,-71.63558080884442,360.0
